customer_id,card_age_months,avg_monthly_transactions,avg_transaction_amount,months_since_last_transaction,transaction_trend,unique_merchant_count,international_usage,complaint_count,churned
2809,8,14.0,16.17,0,-0.69,17,0,0,0
2810,50,20.0,11.04,0,-0.619,24,0,0,0
2811,67,11.0,40.82,1,0.068,1,0,0,0
2812,44,11.0,80.06,0,0.9,11,0,0,0
2813,58,9.4,6.4,4,-0.96,4,0,1,1
2814,3,8.0,144.17,0,-0.527,11,1,0,0
2815,70,19.0,11.05,1,0.939,13,0,1,0
2816,2,10.0,49.04,3,0.763,22,0,1,0
2817,44,15.0,89.87,0,0.67,17,0,0,0
2818,2,7.0,14.4,1,-0.816,20,0,2,0
2819,35,13.0,21.1,0,0.288,21,1,0,0
2820,30,14.0,3.17,0,-0.594,13,0,0,0
2821,8,15.0,172.89,0,0.302,17,0,0,0
2822,22,20.0,40.05,0,-0.145,2,0,0,0
2823,44,16.0,3.99,0,0.271,2,0,1,0
2824,58,15.0,106.36,0,-0.142,22,1,0,0
2825,36,13.0,50.55,4,0.815,18,0,0,0
2826,69,8.9,1.6,5,-0.949,6,0,1,1
2827,31,20.0,35.97,0,-0.617,2,0,0,0
2828,47,16.0,34.19,0,0.666,23,0,0,0
2829,55,22.0,9.48,0,0.473,11,0,0,0
2830,62,21.0,32.72,0,-0.627,17,1,1,0
2831,30,13.0,19.94,0,-0.757,9,0,0,0
2832,55,13.0,72.23,1,-0.377,20,0,0,0
2833,16,9.0,0.33,0,-0.036,5,0,1,0
2834,12,20.0,6.75,0,-0.906,20,0,0,0
2835,17,11.0,150.54,2,0.691,15,1,0,0
2836,16,14.0,34.08,0,0.042,17,1,0,0
2837,12,18.0,11.63,1,0.839,10,1,0,0
2838,8,16.0,94.57,0,-0.349,6,0,0,0
2839,3,11.0,114.47,1,-0.902,13,1,0,0
2840,16,5.3,9.29,4,0.743,21,0,0,1
2841,30,14.0,75.02,1,-0.701,16,0,0,0
2842,23,17.0,57.29,1,-0.329,24,0,0,0
2843,5,16.0,82.0,0,-0.071,2,0,0,0
2844,65,23.0,93.04,0,-0.016,20,0,2,0
2845,30,13.0,64.89,0,-0.953,5,0,0,0
2846,21,12.8,128.15,4,0.053,24,0,1,1
2847,70,13.0,119.81,1,-0.846,17,0,1,0
2848,22,17.0,15.6,0,-0.346,7,0,0,0
2849,32,13.0,146.9,1,0.951,24,0,0,0
2850,33,24.0,26.74,1,-0.439,17,1,0,0
2851,16,4.5,31.19,4,0.626,5,0,0,1
2852,38,23.0,113.04,0,0.021,6,1,2,0
2853,14,9.0,26.65,4,-0.595,10,0,0,1
2854,36,20.0,3.17,1,0.444,5,0,0,0
2855,23,14.0,179.34,0,0.11,14,1,0,0
2856,66,21.0,4.51,0,0.066,20,0,0,0
2857,2,12.0,25.67,0,-0.94,14,1,0,0
2858,65,13.0,54.45,0,-0.332,2,1,0,0
2859,67,17.0,7.5,1,0.469,9,0,0,0
2860,52,22.0,109.29,0,0.592,18,0,0,0
2861,62,12.0,13.65,0,0.63,18,0,0,0
2862,23,18.0,256.14,0,-0.925,22,0,1,0
2863,26,22.0,148.93,1,-0.675,9,0,1,0
2864,68,10.0,55.66,3,0.971,5,0,1,0
2865,55,11.0,64.73,2,-0.689,18,0,0,0
2866,6,10.0,25.25,4,-0.574,12,0,0,1
2867,35,16.0,29.77,1,0.605,6,0,1,0
2868,22,21.0,26.0,1,-0.213,17,0,0,0
2869,43,14.0,133.35,0,-0.767,14,0,0,0
2870,15,15.0,51.57,2,-0.75,10,0,0,0
2871,60,20.0,104.0,0,-0.832,19,1,0,0
2872,12,19.0,43.3,0,-0.639,3,0,0,0
2873,49,20.0,22.01,2,-0.006,10,0,0,0
2874,42,11.0,5.77,2,-0.97,14,0,0,0
2875,38,15.0,23.47,0,-0.766,15,1,0,0
2876,45,15.0,127.27,0,0.814,16,0,0,0
2877,35,17.0,74.68,0,0.753,6,0,1,0
2878,30,9.0,92.46,4,0.666,14,0,0,0
2879,30,18.0,89.08,0,0.413,4,0,1,0
2880,6,11.4,4.18,5,0.323,13,0,0,1
2881,67,5.9,7.63,6,-0.449,8,0,0,1
2882,7,11.0,22.9,2,-0.33,23,1,0,0
2883,52,8.7,9.54,2,-0.528,9,0,2,1
2884,14,7.2,2.02,5,0.961,21,1,0,1
2885,15,15.0,10.0,0,0.269,11,0,0,0
2886,21,21.0,116.37,0,0.932,5,0,1,0
2887,35,6.6,39.57,3,-0.456,5,0,0,1
2888,66,15.0,25.14,0,0.242,18,0,0,0
2889,2,21.0,44.85,0,0.518,16,1,0,0
2890,35,13.0,18.17,0,-0.811,23,0,0,0
2891,20,15.0,52.6,0,0.334,19,0,0,0
2892,10,15.0,4.65,0,-0.662,24,0,1,0
2893,25,12.0,139.77,0,-0.344,9,0,0,0
2894,66,14.0,16.5,0,0.432,11,0,1,0
2895,25,15.0,102.58,1,-0.12,11,1,2,0
2896,54,7.0,40.48,5,0.842,14,1,0,1
2897,33,5.0,44.42,0,-0.518,10,0,0,0
2898,36,14.0,159.38,0,-0.692,9,0,0,0
2899,14,17.0,10.23,0,-0.326,5,1,0,0
2900,65,3.1,4.92,6,0.704,11,0,0,1
2901,54,12.0,23.3,0,0.695,9,0,0,0
2902,52,10.0,106.4,0,-0.261,13,1,0,0
2903,3,15.0,2.15,0,0.62,19,0,0,0
2904,41,17.0,16.42,1,-0.844,8,1,1,0
2905,6,15.0,33.17,0,-0.985,23,1,0,0
2906,25,17.0,74.88,2,0.73,4,0,0,0
2907,13,17.0,21.34,1,0.748,12,0,0,0
2908,8,11.0,35.66,1,-0.713,7,0,0,0
2909,21,9.0,24.65,0,-0.405,24,1,0,0
2910,68,18.0,5.79,1,0.701,8,0,0,0
2911,25,14.0,80.52,1,-0.832,19,0,0,0
2912,68,11.0,37.12,0,0.726,23,0,0,0
2913,45,13.0,100.44,2,0.149,8,1,0,0
2914,60,16.0,71.19,0,0.315,19,0,0,0
2915,12,11.0,3.57,2,0.19,4,0,0,0
2916,32,13.0,41.6,0,0.165,10,0,0,0
2917,13,13.0,281.68,1,-0.63,15,0,1,0
2918,31,18.0,22.08,0,-0.528,23,1,0,0
2919,20,23.0,40.75,0,0.16,8,0,0,0
2920,18,5.7,33.08,4,-0.197,15,0,0,1
2921,60,13.0,13.56,0,0.083,16,0,0,0
2922,63,9.0,72.74,1,-0.493,24,0,0,0
2923,6,18.0,64.69,4,-0.072,21,0,0,0
2924,32,21.0,28.2,0,-0.713,7,0,0,0
2925,43,13.0,20.08,1,-0.923,8,0,2,0
2926,2,15.0,150.87,0,0.902,13,0,0,0
2927,60,16.0,8.15,0,0.446,13,0,0,0
2928,23,11.0,33.94,0,-0.004,2,1,0,0
2929,31,17.0,87.4,2,0.102,20,0,1,0
2930,5,13.0,9.62,0,0.022,15,0,0,0
2931,34,18.0,162.12,0,0.798,6,0,0,0
2932,10,14.0,44.82,1,0.547,18,0,1,0
2933,2,9.0,42.17,0,-0.35,7,0,0,0
2934,11,9.6,20.33,5,-0.564,2,0,0,1
2935,50,17.0,121.25,1,-0.867,2,0,0,0
2936,31,3.2,130.92,6,-0.704,1,0,0,1
2937,56,16.0,28.69,0,-0.02,22,0,1,0
2938,9,11.0,46.9,0,-0.595,14,1,0,0
2939,21,8.0,22.74,0,-0.375,2,0,0,0
2940,28,5.0,21.83,3,-0.733,10,0,0,1
2941,62,21.0,1.72,1,0.846,4,1,0,0
2942,7,5.8,51.36,4,-0.933,4,0,2,1
2943,16,11.0,209.07,0,-0.296,23,0,0,0
2944,4,18.0,88.06,1,-0.484,7,0,0,0
2945,4,13.0,43.81,1,-0.983,20,0,0,0
2946,40,16.0,105.44,1,0.857,5,0,0,0
2947,17,24.0,117.06,0,-0.373,12,0,1,0
2948,52,17.0,47.18,1,0.005,12,0,1,0
2949,52,11.0,166.03,1,0.165,6,0,0,0
2950,36,15.0,1.84,0,0.221,18,1,0,0
2951,38,15.0,0.61,0,-0.079,2,0,0,0
2952,50,15.0,5.1,0,0.188,19,0,0,0
2953,63,15.0,3.58,1,0.504,16,0,0,0
2954,63,8.0,33.16,1,0.904,23,0,1,0
2955,62,13.0,169.13,0,0.314,2,1,2,0
2956,7,16.0,67.48,0,-0.076,17,0,0,0
2957,27,10.0,64.63,0,-0.111,20,0,0,0
2958,14,14.0,29.16,0,0.42,7,0,1,0
2959,71,16.0,45.78,1,0.254,21,1,1,0
2960,5,19.0,21.76,3,-0.159,7,0,0,0
2961,55,14.4,20.32,4,-0.328,23,0,0,1
2962,2,17.0,82.38,6,0.986,12,0,0,0
2963,62,17.0,49.08,0,0.534,23,0,0,0
2964,21,13.0,32.57,0,-0.586,11,1,1,0
2965,21,11.0,111.83,2,-0.416,17,0,0,0
2966,10,16.0,20.33,1,0.787,11,0,0,0
2967,58,17.0,39.41,0,0.322,8,0,0,0
2968,39,19.0,229.41,1,-0.378,6,1,0,0
2969,5,21.0,205.26,0,-0.272,6,0,1,0
2970,65,13.0,0.38,5,-0.242,15,0,0,0
2971,13,7.3,24.83,3,-0.627,20,0,1,1
2972,53,15.0,24.65,0,0.022,12,0,0,0
2973,45,20.0,20.65,0,0.531,9,0,0,0
2974,32,13.0,54.42,0,0.128,13,1,0,0
2975,36,14.0,35.47,0,0.312,15,0,0,0
2976,60,14.0,79.19,0,0.191,15,0,0,0
2977,11,12.2,0.89,5,-0.882,13,0,0,1
2978,63,18.0,156.95,2,-0.624,9,0,1,0
2979,21,9.0,50.3,1,-0.299,11,1,1,0
2980,52,16.0,69.13,3,0.778,22,0,0,0
2981,55,10.0,55.67,0,-0.303,11,0,1,0
2982,26,15.0,271.31,2,-0.346,9,0,1,0
2983,68,26.0,257.41,1,-0.839,17,0,1,0
2984,34,5.5,30.6,3,0.944,23,0,0,1
2985,52,19.0,69.11,0,0.557,21,0,0,0
2986,52,13.0,57.83,2,0.532,6,0,1,0
2987,29,17.0,22.32,3,-0.233,22,0,0,0
2988,38,13.0,12.84,1,-0.843,5,0,0,0
2989,42,14.0,30.93,0,-0.473,21,1,0,0
2990,21,23.0,68.89,5,0.706,3,0,0,0
2991,42,18.0,3.46,0,-0.639,6,0,0,0
2992,13,15.0,43.33,0,0.788,22,0,0,0
2993,64,10.0,31.5,0,0.072,17,0,0,0
2994,17,14.0,44.98,1,0.429,11,1,0,0
2995,9,12.0,118.06,2,-0.093,4,1,0,0
2996,41,11.0,2.93,2,0.865,12,1,0,0
2997,1,18.0,86.54,0,-0.521,10,0,0,0
2998,2,12.0,65.96,5,0.145,17,0,1,0
2999,60,18.0,13.68,0,-0.862,6,0,0,0
3000,48,5.4,39.89,6,-0.039,18,0,0,1
3001,29,12.0,41.16,4,0.945,21,1,0,0
3002,10,20.0,39.35,0,-0.824,19,0,0,0
3003,58,16.0,39.59,0,0.013,22,1,0,0
3004,60,15.0,178.83,0,0.205,15,0,0,0
3005,21,16.0,173.34,1,0.863,12,0,0,0
3006,28,22.0,146.93,2,-0.405,19,0,0,0
3007,34,12.0,130.69,0,0.006,5,0,0,0
3008,8,18.0,2.3,0,0.974,18,0,0,0
3009,59,17.0,30.71,1,0.538,12,0,0,0
3010,49,17.0,135.16,0,0.621,15,1,0,0
3011,17,14.0,84.42,1,0.561,10,1,0,0
3012,60,21.0,36.6,1,0.03,19,0,0,0
3013,45,23.0,89.04,0,-0.131,9,0,0,0
3014,69,13.0,14.01,2,-0.49,6,0,1,0
3015,32,10.0,54.95,2,-0.068,14,0,1,0
3016,44,28.0,45.69,1,-0.959,1,0,0,0
3017,65,10.0,51.14,0,-0.806,1,0,1,0
3018,8,19.0,76.76,0,-0.425,11,0,0,0
3019,43,14.0,179.51,1,-0.333,3,1,0,0
3020,1,19.0,18.39,0,0.415,21,0,0,0
3021,51,15.0,85.14,2,-0.657,22,1,0,0
3022,24,17.0,62.16,0,0.592,5,0,0,0
3023,24,17.0,71.28,0,0.602,8,0,0,0
3024,17,12.0,33.61,0,0.174,22,0,0,0
3025,5,11.0,173.57,0,-0.017,18,0,0,0
3026,20,12.0,39.2,0,-0.065,5,0,1,0
3027,21,12.0,7.78,0,-0.159,12,0,0,0
3028,58,14.0,68.5,1,-0.823,23,0,0,0
3029,31,21.0,8.28,0,0.311,18,0,0,0
3030,11,10.0,23.38,0,0.155,21,0,0,0
3031,52,16.0,15.53,0,-0.968,12,0,0,0
3032,15,16.0,46.45,1,-0.595,21,1,0,0
3033,7,16.0,25.62,2,-0.127,8,0,0,0
3034,28,17.0,10.45,2,0.803,9,0,0,0
3035,51,13.0,93.87,1,0.981,15,0,0,0
3036,58,16.0,37.92,1,0.503,3,0,0,0
3037,5,5.8,22.48,4,0.499,15,0,0,1
3038,5,16.0,130.48,0,-0.169,4,0,0,0
3039,8,15.0,46.44,0,0.142,16,0,0,0
3040,64,23.0,74.25,0,-0.534,19,1,0,0
3041,10,12.0,23.86,1,0.476,18,0,1,0
3042,38,14.0,49.43,0,-0.88,16,1,0,0
3043,8,11.0,77.77,0,-0.166,12,0,0,0
3044,25,14.0,21.1,0,0.663,12,1,0,0
3045,66,14.0,69.99,1,0.96,23,1,0,0
3046,50,24.0,50.47,0,0.393,4,0,1,0
3047,67,7.1,26.91,4,-0.605,15,1,0,1
3048,49,12.0,74.89,0,0.142,19,0,1,0
3049,36,9.0,22.87,3,0.121,18,0,0,0
3050,68,21.0,75.21,0,0.932,11,0,0,0
3051,41,10.3,20.24,3,0.68,24,1,0,1
3052,62,4.2,10.64,3,-0.902,23,0,1,1
3053,10,13.0,66.21,0,-0.56,15,1,1,0
3054,21,17.0,129.65,0,0.684,16,0,0,0
3055,36,15.0,22.27,1,0.945,11,0,0,0
3056,12,18.0,100.38,0,-0.411,11,1,0,0
3057,2,7.4,19.23,5,0.381,21,0,1,1
3058,13,15.0,103.26,0,-0.384,13,1,0,0
3059,53,19.0,3.15,0,-0.918,7,0,0,0
3060,32,12.0,0.43,0,0.659,15,0,0,0
3061,16,11.0,7.21,0,0.478,17,1,2,0
3062,32,11.0,124.26,1,-0.893,24,0,0,0
3063,32,17.0,45.78,1,-0.709,13,0,0,0
3064,11,6.0,54.1,2,0.999,4,0,0,0
3065,10,4.4,62.98,3,0.302,1,0,0,1
3066,15,14.0,3.12,0,0.601,12,0,0,0
3067,17,17.0,29.37,2,-0.223,4,1,0,0
3068,40,16.0,61.82,0,0.036,1,0,0,0
3069,18,18.0,31.12,0,0.24,6,1,0,0
3070,55,18.0,1.96,0,0.612,24,0,0,0
3071,25,7.8,39.04,3,-0.322,11,0,0,1
3072,59,24.0,29.8,1,0.345,21,0,1,0
3073,22,10.0,1.16,1,0.551,18,0,0,0
3074,30,13.0,11.22,1,0.61,18,0,0,0
3075,44,15.0,14.72,0,-0.002,20,0,0,0
3076,32,18.0,42.88,0,-0.053,6,0,0,0
3077,51,19.0,12.38,0,-0.791,14,0,0,0
3078,46,21.0,26.9,0,-0.005,6,0,0,0
3079,21,17.0,83.34,1,0.404,22,1,0,0
3080,32,16.0,98.93,1,0.841,15,0,1,0
3081,39,14.0,95.21,0,-0.75,22,0,0,0
3082,12,17.0,71.26,0,0.938,1,1,0,0
3083,47,19.0,46.83,0,-0.532,17,1,0,0
3084,18,12.0,47.99,1,-0.648,12,0,1,0
3085,21,14.0,183.95,2,-0.771,3,0,1,0
3086,13,16.0,126.16,1,0.98,2,0,0,0
3087,21,23.0,62.95,1,0.122,23,0,0,0
3088,8,12.0,37.92,0,-0.459,6,0,0,0
3089,46,8.0,34.75,3,-0.365,5,0,0,1
3090,7,19.0,3.89,2,0.901,8,0,1,0
3091,23,9.0,173.6,0,0.8,2,0,0,0
3092,22,14.0,47.59,1,-0.3,12,0,0,0
3093,22,6.6,26.73,4,-0.873,7,0,0,1
3094,29,16.0,20.62,0,0.667,14,0,0,0
3095,13,6.8,0.11,4,0.829,10,0,0,1
3096,2,12.0,3.79,0,0.675,20,0,0,0
3097,29,18.0,18.31,1,0.826,14,0,1,0
3098,52,16.0,46.79,0,0.152,11,0,2,0
3099,27,18.0,5.24,0,0.679,19,0,2,0
3100,50,6.1,148.29,4,0.888,1,1,1,1
3101,23,17.0,31.76,0,0.78,2,0,0,0
3102,44,21.0,22.82,0,0.174,23,0,0,0
3103,22,11.0,44.69,1,0.493,3,0,0,0
3104,43,14.0,4.03,6,0.443,5,0,0,0
3105,37,14.0,114.01,0,0.606,11,0,1,0
3106,61,9.0,37.0,0,-0.542,19,0,0,0
3107,56,14.0,11.79,0,-0.996,7,0,1,0
3108,3,15.0,10.59,3,0.02,16,0,1,0
3109,63,19.0,26.87,0,0.531,20,0,1,0
3110,19,16.0,51.11,0,-0.75,8,0,0,0
3111,23,12.0,32.36,0,0.066,24,0,1,0
3112,29,17.0,54.5,0,-0.371,4,1,0,0
3113,30,15.0,73.34,0,0.676,12,0,0,0
3114,39,10.4,49.69,4,-0.799,18,0,0,1
3115,25,14.0,30.75,2,0.696,23,0,0,0
3116,8,16.0,75.74,6,0.222,14,1,0,0
3117,58,11.0,9.15,0,0.839,17,0,0,0
3118,16,13.0,43.18,0,0.871,12,0,0,0
3119,1,12.0,4.52,0,0.618,9,0,0,0
3120,5,14.0,16.79,0,0.06,16,0,0,0
3121,3,5.5,23.26,4,-0.715,21,0,2,1
3122,65,11.4,37.49,6,-0.549,10,0,1,1
3123,4,20.0,6.01,3,-0.164,20,0,0,0
3124,64,14.0,13.92,0,0.458,20,1,0,0
3125,10,17.0,288.94,1,0.09,11,0,0,0
3126,21,20.0,24.72,1,-0.123,9,0,0,0
3127,46,13.0,15.1,3,-0.045,1,1,0,1
3128,27,18.0,5.35,1,0.483,16,0,0,0
3129,66,15.0,71.22,0,-0.931,4,0,1,0
3130,41,10.0,42.59,0,-0.115,22,0,1,0
3131,13,20.0,10.29,2,0.145,8,1,0,0
3132,9,14.0,60.13,1,0.177,2,0,0,0
3133,36,21.0,44.76,1,0.237,14,1,0,0
3134,58,5.1,31.93,5,-0.893,24,0,0,1
3135,54,11.0,316.18,0,0.116,9,0,0,0
3136,12,12.0,1.74,0,0.101,24,0,0,0
3137,14,16.0,147.89,0,0.71,14,0,0,0
3138,34,17.0,110.67,0,0.52,14,0,0,0
3139,53,18.0,32.2,0,-0.938,21,0,0,0
3140,20,12.0,127.69,0,0.112,12,0,0,0
3141,16,13.0,62.74,0,0.382,11,0,0,0
3142,70,11.0,132.09,0,0.16,1,1,0,0
3143,56,13.0,54.19,0,0.353,22,1,0,0
3144,58,11.0,14.61,0,-0.767,1,1,0,0
3145,4,6.3,22.05,4,-0.662,11,1,0,1
3146,4,15.0,11.84,5,0.165,20,0,0,0
3147,20,15.0,9.11,1,0.601,15,1,1,0
3148,10,7.9,33.26,3,-0.948,21,0,0,1
3149,24,18.0,176.79,1,-0.128,23,0,0,0
3150,26,10.0,53.28,3,0.984,9,0,0,0
3151,37,18.0,95.32,1,0.531,20,0,0,0
3152,54,16.0,11.06,0,-0.1,21,0,0,0
3153,21,7.7,44.78,4,-0.804,22,0,0,1
3154,38,22.0,79.23,0,-0.282,17,0,0,0
3155,46,12.0,2.55,0,-0.691,10,0,0,0
3156,4,20.0,6.13,1,0.842,15,0,1,0
3157,60,15.0,91.28,5,0.371,12,0,0,0
3158,57,18.0,34.78,0,0.711,5,0,0,0
3159,45,14.0,31.21,1,0.795,14,0,0,0
3160,20,9.0,151.82,0,0.214,10,0,0,0
3161,17,5.2,182.89,4,-0.987,20,0,0,1
3162,71,18.0,86.73,1,0.112,1,0,0,0
3163,4,13.0,94.38,0,0.605,16,0,0,0
3164,14,13.0,14.02,1,-0.371,4,0,0,0
3165,3,12.0,12.81,0,0.856,5,0,1,0
3166,58,14.0,236.81,0,0.994,9,0,1,0
3167,55,20.0,71.26,2,0.099,17,0,0,0
3168,4,13.0,69.64,1,0.062,6,0,1,0
3169,24,10.0,20.23,0,0.31,24,0,0,0
3170,34,10.0,130.55,0,0.133,5,0,0,0
3171,30,7.4,2.05,3,-0.679,18,1,2,1
3172,19,9.0,19.26,1,-0.458,17,0,0,0
3173,31,20.0,11.92,0,-0.596,21,1,0,0
3174,60,20.0,74.5,0,-0.856,11,0,0,0
3175,60,17.0,75.39,0,-0.719,3,0,0,0
3176,19,11.0,45.91,2,0.945,6,0,1,0
3177,49,5.4,0.16,6,0.11,9,1,0,1
3178,63,9.0,124.17,0,-0.748,13,0,0,0
3179,22,20.0,186.85,2,0.426,1,1,0,0
3180,24,12.0,13.56,1,-0.046,15,0,1,0
3181,30,15.0,110.8,1,-0.551,20,0,1,0
3182,58,25.0,217.36,5,0.887,4,0,0,0
3183,31,15.0,23.76,0,-0.551,23,1,0,0
3184,64,15.0,12.28,0,-0.805,2,0,0,0
3185,19,5.7,170.62,4,-0.588,16,0,1,1
3186,48,13.0,3.7,0,0.824,24,1,0,0
3187,45,17.0,19.37,3,0.716,6,0,0,0
3188,55,14.0,81.29,1,0.789,20,0,0,0
3189,55,13.0,57.64,0,0.832,15,1,0,0
3190,18,17.0,69.22,0,-0.845,19,0,0,0
3191,63,13.0,73.88,0,0.423,7,0,0,0
3192,47,12.0,69.53,2,0.329,11,0,0,0
3193,57,13.0,25.14,0,0.986,18,0,0,0
3194,45,18.0,22.39,1,0.429,8,0,2,0
3195,33,12.0,33.57,0,0.584,2,0,1,0
3196,17,10.7,56.36,3,0.43,12,0,0,1
3197,70,10.7,131.72,4,0.241,22,0,1,1
3198,4,9.0,36.45,1,0.106,8,0,0,0
3199,20,9.3,3.98,5,0.939,1,1,0,1
3200,47,3.0,167.13,0,0.873,7,1,0,0
3201,15,15.0,5.03,0,-0.124,9,0,0,0
3202,70,14.0,10.4,0,-0.432,22,0,0,0
3203,47,15.0,121.35,0,0.018,22,0,0,0
3204,9,11.0,48.11,0,0.492,9,0,1,0
3205,16,6.2,20.06,4,-0.198,2,0,0,1
3206,69,7.0,160.34,2,0.074,4,0,0,0
3207,61,18.0,193.9,1,-0.403,14,0,0,0
3208,10,14.0,24.1,2,-0.145,14,0,1,0
3209,50,17.0,121.69,0,0.915,8,1,0,0
3210,3,13.0,68.09,0,-0.57,21,0,0,0
3211,70,17.0,19.25,1,0.977,9,0,0,0
3212,51,24.0,170.25,0,-0.569,3,1,0,0
3213,19,14.0,3.91,1,-0.362,22,1,0,0
3214,42,19.0,22.96,0,-0.826,22,0,0,0
3215,35,12.0,30.28,1,0.504,19,1,0,0
3216,46,5.2,51.7,3,-0.965,6,1,0,1
3217,26,16.0,2.35,1,0.576,1,0,0,0
3218,69,13.0,132.31,0,0.154,21,0,0,0
3219,64,14.0,64.57,0,0.498,18,0,0,0
3220,37,14.0,19.3,0,0.566,8,0,0,0
3221,49,18.0,64.44,1,-0.751,7,0,2,0
3222,21,14.0,46.19,0,-0.957,7,0,1,0
3223,64,24.0,24.59,2,-0.662,10,0,0,0
3224,5,13.0,1.74,0,-0.232,4,0,0,0
3225,70,16.0,48.06,1,-0.853,18,0,0,0
3226,4,17.0,5.15,0,-0.087,19,1,0,0
3227,39,9.0,99.7,0,-0.43,10,0,0,0
3228,35,16.0,5.56,6,-0.272,20,1,0,0
3229,1,15.7,23.44,3,0.881,19,1,1,1
3230,24,10.0,34.21,0,0.449,3,0,0,0
3231,57,19.0,48.74,1,0.316,17,1,1,0
3232,70,11.0,2.42,2,0.307,1,0,0,0
3233,41,14.0,13.68,1,0.111,24,0,0,0
3234,54,12.0,13.35,0,0.026,8,0,0,0
3235,46,16.0,54.82,4,0.764,17,1,0,0
3236,60,15.0,18.36,2,-0.85,4,0,0,0
3237,60,13.0,9.34,1,-0.423,2,0,1,0
3238,57,18.0,1.11,0,-0.792,17,0,0,0
3239,31,12.0,110.16,0,-0.978,2,0,1,0
3240,24,15.0,213.57,1,-0.972,1,0,1,0
3241,36,10.1,52.44,4,-0.952,5,0,0,1
3242,30,11.0,31.93,1,0.363,6,0,0,0
3243,24,23.0,7.81,0,-0.777,12,0,0,0
3244,30,19.0,38.67,0,-0.595,24,0,0,0
3245,7,16.0,36.67,1,-0.162,10,0,0,0
3246,35,10.0,32.67,0,-0.461,8,0,0,0
3247,55,15.0,28.52,1,0.633,14,1,0,0
3248,14,13.0,41.2,2,0.247,4,0,0,0
3249,10,5.7,2.84,3,-0.333,19,0,1,1
3250,16,6.0,1.3,3,-0.364,5,1,0,1
3251,54,14.0,3.97,1,0.367,24,1,1,0
3252,70,6.4,7.53,4,-0.659,21,0,0,1
3253,44,16.0,19.55,1,-0.439,7,1,0,0
3254,45,16.0,11.14,2,-0.293,20,1,0,0
3255,56,10.0,17.41,1,-0.091,2,0,0,0
3256,57,11.3,7.05,4,-0.619,11,0,0,1
3257,21,10.0,9.8,0,-0.686,10,0,0,0
3258,68,21.0,20.8,2,0.98,18,0,0,0
3259,50,18.0,30.4,0,0.826,2,0,0,0
3260,33,15.0,81.82,0,0.047,14,0,0,0
3261,7,19.0,186.8,0,0.531,24,1,0,0
3262,70,15.0,150.77,0,0.348,10,1,0,0
3263,15,21.0,38.77,1,-0.85,6,1,0,0
3264,32,22.0,37.12,1,0.036,21,0,0,0
3265,20,17.0,8.06,0,-0.632,3,0,0,0
3266,15,14.0,213.98,1,0.168,23,0,0,0
3267,48,5.8,51.56,6,-0.876,16,0,1,1
3268,71,20.0,112.86,2,-0.674,8,0,0,0
3269,21,17.0,16.01,0,0.563,9,0,0,0
3270,42,14.0,30.76,1,0.686,11,0,0,0
3271,26,21.0,6.5,0,0.815,16,1,0,0
3272,14,11.0,169.62,0,0.793,2,0,0,0
3273,57,8.0,20.2,1,0.814,24,0,1,0
3274,37,9.2,36.49,6,-0.811,5,0,1,1
3275,58,21.0,9.91,2,0.319,1,0,3,0
3276,21,17.0,97.41,2,0.402,23,1,0,0
3277,69,14.0,12.37,1,-0.464,15,0,0,0
3278,3,11.0,99.45,1,0.986,7,0,0,0
3279,37,6.5,16.85,6,-0.428,16,0,0,1
3280,49,12.0,51.73,0,0.15,12,0,0,0
3281,19,13.0,18.86,0,0.745,19,0,0,0
3282,12,12.0,128.62,0,-0.422,15,1,0,0
3283,61,20.0,85.59,0,0.213,3,0,0,0
3284,41,19.0,26.24,0,0.44,20,0,0,0
3285,33,16.0,52.82,0,0.253,21,0,0,0
3286,50,12.0,8.29,5,-0.188,21,0,0,0
3287,68,23.0,10.49,1,0.89,5,1,0,0
3288,71,12.0,45.77,2,0.225,15,0,0,0
3289,33,12.0,61.4,2,-0.551,22,0,0,0
3290,24,4.5,32.9,4,0.612,17,0,0,1
3291,61,21.0,49.18,2,0.312,16,0,0,0
3292,61,13.0,81.36,0,-0.781,16,0,0,0
3293,28,14.0,139.62,0,-0.444,23,0,2,0
3294,58,7.9,15.73,6,-0.684,12,0,0,1
3295,43,17.0,46.19,1,-0.855,4,0,0,0
3296,41,12.0,134.11,0,-0.54,5,1,0,0
3297,39,12.0,37.45,0,-0.444,24,0,0,0
3298,49,4.6,22.23,6,-0.067,8,0,0,1
3299,17,6.2,57.92,6,0.939,12,0,0,1
3300,70,13.0,125.88,0,0.887,5,0,0,0
3301,70,8.6,44.7,4,0.507,11,0,1,1
3302,65,16.0,6.33,1,0.293,19,0,0,0
3303,5,12.0,37.5,1,0.895,10,1,1,0
3304,2,12.0,14.29,0,-0.715,24,0,1,0
3305,22,7.6,14.15,4,-0.339,18,0,0,1
3306,57,21.0,37.95,1,0.107,12,0,0,0
3307,66,22.0,15.03,0,0.628,9,1,0,0
3308,16,21.0,43.53,0,0.248,22,0,0,0
3309,51,17.0,61.85,0,0.618,10,0,0,0
3310,39,12.0,124.72,0,-0.694,20,0,0,0
3311,40,22.0,14.25,0,-0.615,20,0,0,0
3312,38,16.0,22.31,1,0.481,19,0,0,0
3313,60,14.0,31.23,0,-0.303,21,1,1,0
3314,59,14.0,15.26,4,-0.128,6,0,1,0
